ID,LENGTH,DIR,DATA,EXT_KM,CLASSIF,MUN,MUN_SIG,SIG_ROD,TIPO,NOM_TIT,NOM_PRE,NOME,ETIQ,TIPO_A,NOM_T_A,NOM_P_A,NOME_A,ETIQ_A,TIPO_EXT,TIPO_E_A,TIT_EXT,TIT_E_A
15840,12.235952,0,4424,12.235952,4,EMBU GUACU,EGU,SP 214,ES,,DO,EMBU GUACU,SP 214  EMBU GUACU,Es,,do,Embu-Guaçu,SP 214  Embu-Guaçu,ESTRADA,Estrada,,
16262,3.147007,0,3172,3.147007,4,SAO PAULO,SAO,,ES,,DO,MAMBU,ES DO MAMBU,Es,,do,Mambu,Es do Mambu,ESTRADA,Estrada,,
16409,1.053944,0,3173,1.053944,4,EMBU GUACU,EGU,,R,,,SESEFREDO KLEIN DOLL,R SESEFREDO KLEIN DOLL,R,,,Sesefredo Klein Doll,R Sesefredo Klein Doll,RUA,Rua,,
16460,1.61968,0,489,1.619679,4,EMBU GUACU,EGU,,ES,,,BENEDITO JANDIRO SOARES,ES BENEDITO JANDIRO SOARES,Es,,,Benedido Jandiro Soares,Es Benedido Jandiro Soares,ESTRADA,Estrada,,
16552,1.842493,0,490,1.842493,4,EMBU GUACU,EGU,,ES,,,LUIS MENTONE,ES LUIS MENTONE,Es,,,Luís Mentone,Es Luís Mentone,ESTRADA,Estrada,,
16614,1.491464,0,3175,1.491464,4,SAO PAULO,SAO,,ES,,,PONTE ALTA,ES PONTE ALTA,Es,,,Ponte Alta,Es Ponte Alta,ESTRADA,Estrada,,
16658,4.285658,0,1981,4.285658,4,SAO PAULO,SAO,,ES,ENG,,MARSILAC,ES ENGENHEIRO MARSILAC,Es,Eng,,Marsilac,Es Engenheiro Marsilac,ESTRADA,Estrada,ENGENHEIRO,Engenheiro
16948,5.990819,0,3174,5.990819,4,SAO PAULO,SAO,,ES,ENG,,MARSILAC,ES ENGENHEIRO MARSILAC,Es,Eng,,Marsilac,Es Engenheiro Marsilac,ESTRADA,Estrada,ENGENHEIRO,Engenheiro
17240,6.926301,0,3424,6.926302,4,SAO PAULO,SAO,,ES,,DA,BARRAGEM,ES DA BARRAGEM,Es,,da,Barragem,Es da Barragem,ESTRADA,Estrada,,
89239,1.482951,0,4109,1.482951,3,SAO PAULO,SAO,,AV,,,REPUBLICA DO LIBANO,AV REPUBLICA DO LIBANO,Av,,,República do Líbano,Av República do Líbano,AVENIDA,Avenida,,
89270,1.008954,0,4098,1.008954,3,SAO PAULO,SAO,,AV,BRG,,LUIS ANTONIO,AV BRG LUIS ANTONIO,Av,Brg,,Luís Antônio,Av Brg Luís Antônio,AVENIDA,Avenida,BRIGADEIRO,Brigadeiro
89319,0.597944,0,2663,0.597944,4,SAO PAULO,SAO,,R,,,GROENLANDIA,R GROENLANDIA,R,,,Groenlândia,R Groenlândia,RUA,Rua,,
89329,0.647653,0,2665,0.647653,4,SAO PAULO,SAO,,R,,,GROENLANDIA,R GROENLANDIA,R,,,Groenlândia,R Groenlândia,RUA,Rua,,
89339,0.416781,0,252,0.416781,3,SAO PAULO,SAO,,R,,,COLOMBIA,R COLOMBIA,R,,,Colômbia,R Colômbia,RUA,Rua,,
89346,0.322018,0,1825,0.322018,4,SAO PAULO,SAO,,AL,,,GABRIEL MONTEIRO DA SILVA,AL GABRIEL MONTEIRO DA SILVA,Al,,,Gabriel Monteiro da Silva,Al Gabriel Monteiro da Silva,ALAMEDA,Alameda,,
89352,0.183149,0,1822,0.183149,3,SAO PAULO,SAO,,AV,,,BRASIL,AV BRASIL,Av,,,Brasil,Av Brasil,AVENIDA,Avenida,,
89366,0.652665,0,253,0.652665,3,SAO PAULO,SAO,,AV,,,BRASIL,AV BRASIL,Av,,,Brasil,Av Brasil,AVENIDA,Avenida,,
89382,0.375922,0,1823,0.375922,4,SAO PAULO,SAO,,AL,,,GABRIEL MONTEIRO DA SILVA,AL GABRIEL MONTEIRO DA SILVA,Al,,,Gabriel Monteiro da Silva,Al Gabriel Monteiro da Silva,ALAMEDA,Alameda,,
89389,0.545715,0,1820,0.545715,2,SAO PAULO,SAO,,AV,,,REBOUCAS,AV REBOUCAS,Av,,,Rebouças,Av Rebouças,AVENIDA,Avenida,,
89407,0.174956,0,1821,0.174956,4,SAO PAULO,SAO,,AL,,,GABRIEL MONTEIRO DA SILVA,AL GABRIEL MONTEIRO DA SILVA,Al,,,Gabriel Monteiro da Silva,Al Gabriel Monteiro da Silva,ALAMEDA,Alameda,,
89413,0.43192,0,254,0.43192,3,SAO PAULO,SAO,,R,,,COLOMBIA,R COLOMBIA,R,,,Colômbia,R Colômbia,RUA,Rua,,
89420,0.701693,0,1819,0.701693,4,SAO PAULO,SAO,,R,,,ESTADOS UNIDOS,R ESTADOS UNIDOS,R,,,Estados Unidos,R Estados Unidos,RUA,Rua,,
89437,0.19613,0,4077,0.19613,2,SAO PAULO,SAO,,AV,,,REBOUCAS,AV REBOUCAS,Av,,,Rebouças,Av Rebouças,AVENIDA,Avenida,,
89447,0.476744,0,256,0.476744,2,SAO PAULO,SAO,,AV,,,NOVE DE JULHO,AV NOVE DE JULHO,Av,,,Nova de Julho,Av Nova de Julho,AVENIDA,Avenida,,
89457,0.709985,0,257,0.709985,3,SAO PAULO,SAO,,AV,,,BRASIL,AV BRASIL,Av,,,Brasil,Av Brasil,AVENIDA,Avenida,,
89471,0.782637,0,1818,0.782637,4,SAO PAULO,SAO,,R,,,ESTADOS UNIDOS,R ESTADOS UNIDOS,R,,,Estados Unidos,R Estados Unidos,RUA,Rua,,
89481,0.813195,0,258,0.813195,3,SAO PAULO,SAO,,AV,,,BRASIL,AV BRASIL,Av,,,Brasil,Av Brasil,AVENIDA,Avenida,,
89498,0.474863,0,1816,0.474863,2,SAO PAULO,SAO,,AV,,,NOVE DE JULHO,AV NOVE DE JULHO,Av,,,Nova de Julho,Av Nova de Julho,AVENIDA,Avenida,,
89505,0.409379,0,3397,0.409379,2,SAO PAULO,SAO,,AV,,,NOVE DE JULHO,AV NOVE DE JULHO,Av,,,Nova de Julho,Av Nova de Julho,AVENIDA,Avenida,,
89517,0.432466,0,259,0.432466,3,SAO PAULO,SAO,,R,,,AUGUSTA,R AUGUSTA,R,,,Augusta,R Augusta,RUA,Rua,,
89524,0.642832,0,3402,0.642832,4,SAO PAULO,SAO,,AL,,,LORENA,AL LORENA,Al,,,Lorena,Al Lorena,ALAMEDA,Alameda,,
89537,0.788355,0,3400,0.788355,4,SAO PAULO,SAO,,AL,,,LORENA,AL LORENA,Al,,,Lorena,Al Lorena,ALAMEDA,Alameda,,
89548,0.726762,0,3399,0.726762,3,SAO PAULO,SAO,,R,,,AUGUSTA,R AUGUSTA,R,,,Augusta,R Augusta,RUA,Rua,,
89554,0.725562,0,2655,0.725562,2,SAO PAULO,SAO,,R,,,HEITOR PENTEADO,R HEITOR PENTEADO,R,,,Heitor Penteado,R Heitor Penteado,RUA,Rua,,
89592,0.46088,0,3419,0.46088,4,SAO PAULO,SAO,,R,,,JOAO MOURA,R JOAO MOURA,R,,,João Moura,R João Moura,RUA,Rua,,
89605,0.242765,0,838,0.242765,2,SAO PAULO,SAO,,R,,,HEITOR PENTEADO,R HEITOR PENTEADO,R,,,Heitor Penteado,R Heitor Penteado,RUA,Rua,,
89618,0.120281,0,2672,0.120281,2,SAO PAULO,SAO,,R,,,HENRIQUE SCHAUMANN,R HENRIQUE SCHAUMANN,R,,,Henrique Schaumann,R Henrique Schaumann,RUA,Rua,,
89624,0.06176,0,3416,0.06176,2,SAO PAULO,SAO,,AV,,,PAULO SEXTO,AV PAULO SEXTO,Av,,,Paulo Sexto,Av Paulo Sexto,AVENIDA,Avenida,,
89636,0.456628,0,3417,0.456628,4,SAO PAULO,SAO,,R,,,PATAPIO SILVA,R PATAPIO SILVA,R,,,Patápio Silva,R Patápio Silva,RUA,Rua,,
89672,0.227733,0,854,0.227733,2,SAO PAULO,SAO,,R,,,HENRIQUE SCHAUMANN,R HENRIQUE SCHAUMANN,R,,,Henrique Schaumann,R Henrique Schaumann,RUA,Rua,,
89690,0.739763,0,4082,0.739763,3,SAO PAULO,SAO,,R,,,TEODORO SAMPAIO,R TEODORO SAMPAIO,R,,,Teodoro Sampaio,R Teodoro Sampaio,RUA,Rua,,
27801,0.083172,0,3903,0.083172,4,EMBU DAS ARTES,EAR,,R,,,SEM NOME,R SEM NOME,R,,,Sem Nome,R Sem Nome,RUA,Rua,,
27811,1.817982,0,4296,1.817982,1,EMBU DAS ARTES,EAR,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
27869,1.103612,0,4297,1.103612,1,EMBU DAS ARTES,EAR,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
27908,2.737927,0,887,2.737928,4,COTIA,COT,,ES,,DO,EMBU,ES DO EMBU,Es,,do,Embu,Es do Embu,ESTRADA,Estrada,,
27997,3.538923,0,391,3.538923,4,EMBU DAS ARTES,EAR,,AV,,,JOAO PAULO PRIMEIRO,AV JOAO PAULO PRIMEIRO,Av,,,João Paulo Primeiro,Av João Paulo Primeiro,AVENIDA,Avenida,,
28166,2.659001,0,3899,2.659001,3,EMBU DAS ARTES,EAR,,AV,,,ROTARY,AV ROTARY,Av,,,Rotary,Av Rotary,AVENIDA,Avenida,,
28274,3.825201,0,4298,3.825201,1,EMBU DAS ARTES,EAR,BR 116,RV,,,REGIS BITTENCOURT,BR 116  REGIS BITTENCOURT,Rv,,,Régis Bittencourt,BR 116  Régis Bittencourt,RODOVIA,Rodovia,,
28366,0.587242,0,3203,0.587242,4,EMBU DAS ARTES,EAR,,ES,,,SAO JUDAS,ES SAO JUDAS,Es,,,São Judas,Es São Judas,ESTRADA,Estrada,,
28393,0.666073,0,3044,0.666073,4,EMBU DAS ARTES,EAR,,ES,,,SAO JOSE,ES SAO JOSE,Es,,,São José,Es São José,ESTRADA,Estrada,,
28413,0.367858,0,512,0.367858,3,EMBU DAS ARTES,EAR,,ES,,,KIZAEMON TAKEUTI,ES KIZAEMON TAKEUTI,Es,,,Kizaemon Takeuti,Es Kizaemon Takeuti,ESTRADA,Estrada,,
28434,0.948625,0,3043,0.948625,4,EMBU DAS ARTES,EAR,,ES,,,CONSTANTINOPLA,ES CONSTANTINOPLA,Es,,,Constantinopla,Es Constantinopla,ESTRADA,Estrada,,
28468,0.295548,0,3033,0.295548,4,EMBU DAS ARTES,EAR,,ES,,,ITAPECERICA CAMPO LIMPO,ES ITAPECERICA CAMPO LIMPO,Es,,,Itapecerica-Campo Limpo,Es Itapecerica-Campo Limpo,ESTRADA,Estrada,,
28486,2.24096,0,3034,2.24096,4,EMBU DAS ARTES,EAR,,AV,,,JOAO PAULO SEGUNDO,AV JOAO PAULO SEGUNDO,Av,,,João Paulo Segundo,Av João Paulo Segundo,AVENIDA,Avenida,,
28587,0.943627,0,3204,0.943627,4,TABOAO DA SERRA,TBS,,R,,,VICENTE LEPORACE,R VICENTE LEPORACE,R,,,Vicente Leporace,R Vicente Leporace,RUA,Rua,,
28630,0.601325,0,3205,0.601324,4,TABOAO DA SERRA,TBS,,AV,,,CID NELSON JORDANO,AV CID NELSON JORDANO,Av,,,Cid Nelson Jordano,Av Cid Nelson Jordano,AVENIDA,Avenida,,
28655,2.423317,0,45,2.423317,3,TABOAO DA SERRA,TBS,,ES,,,KIZAEMON TAKEUTI,ES KIZAEMON TAKEUTI,Es,,,Kizaemon Takeuti,Es Kizaemon Takeuti,ESTRADA,Estrada,,
28775,0.377744,0,3201,0.377744,4,TABOAO DA SERRA,TBS,,R,,,ANDRADINA,R ANDRADINA,R,,,Andradina,R Andradina,RUA,Rua,,
28806,0.556534,0,3206,0.556534,4,TABOAO DA SERRA,TBS,,ES,TEN,,JOSE MARIA DA CUNHA,ES TEN JOSE MARIA DA CUNHA,Es,Ten,,José Maria da Cunha,Es Ten José Maria da Cunha,ESTRADA,Estrada,TENENTE,Tenente
28842,2.620346,0,4299,2.620345,1,COTIA,COT,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
28902,1.402527,0,4300,1.402527,1,OSASCO,OSA,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
28913,0.300734,0,3810,0.300734,4,SAO PAULO,SAO,,AV,,,VATICANO,AV VATICANO,Av,,,Vaticano,Av Vaticano,AVENIDA,Avenida,,
28938,1.252352,0,3811,1.252352,4,SAO PAULO,SAO,,R,,,INACIO CERVANTES,R INACIO CERVANTES,R,,,Inácio Cervantes,R Inácio Cervantes,RUA,Rua,,
28995,2.210844,0,33,2.210845,4,SAO PAULO,SAO,,ES,,DO,CIPO,ES DO CIPO,Es,,do,Cipó,Es do Cipó,ESTRADA,Estrada,,
29081,4.257673,0,34,4.257673,4,SAO PAULO,SAO,,ES,ENG,,MARSILAC,ES ENGENHEIRO MARSILAC,Es,Eng,,Marsilac,Es Engenheiro Marsilac,ESTRADA,Estrada,ENGENHEIRO,Engenheiro
29264,3.878306,0,3171,3.878306,4,SAO PAULO,SAO,,R,,,HENRIQUE HESSEL,R HENRIQUE HESSEL,R,,,Henrique Hessel,R Henrique Hessel,RUA,Rua,,
29472,3.102026,0,3170,3.102026,3,SAO PAULO,SAO,,AV,,,SADAMU INOUE,AV SADAMU INOUE,Av,,,Sadamu Inoue,Av Sadamu Inoue,AVENIDA,Avenida,,
29648,3.619395,0,3168,3.619394,3,SAO PAULO,SAO,,AV,,,SADAMU INOUE,AV SADAMU INOUE,Av,,,Sadamu Inoue,Av Sadamu Inoue,AVENIDA,Avenida,,
29860,3.206596,0,4302,3.206596,3,ITAPECERICA DA SERRA,ITS,SP 214,RV,,,JOSE SIMOES LOURO JUNIOR,SP 214  JOSE SIMOES LOURO JUNIOR,Rv,,,José Simões Louro Júnior,SP 214  José Simões Louro Júnior,RODOVIA,Rodovia,,
30073,6.783276,0,4303,6.783276,1,ITAPECERICA DA SERRA,ITS,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
30211,2.735717,0,2999,2.735717,3,SAO PAULO,SAO,,ES,,DO,M BOI MIRIM,ES DO M BOI MIRIM,Es,,do,M'Boi Mirim,Es do M'Boi Mirim,ESTRADA,Estrada,,
30296,2.39902,0,3919,2.399019,4,SAO PAULO,SAO,,AV,,,JACEGUAVA,AV JACEGUAVA,Av,,,Jaceguava,Av Jaceguava,AVENIDA,Avenida,,
30414,4.751027,0,35,4.751027,4,SAO PAULO,SAO,,ES,,DA,COLONIA,ES DA COLONIA,Es,,da,Colônia,Es da Colônia,ESTRADA,Estrada,,
31099,0.419244,0,3423,0.419244,4,SAO PAULO,SAO,,R,,,CARLOS RASQUINHO,R CARLOS RASQUINHO,R,,,Carlos Rasquinho,R Carlos Rasquinho,RUA,Rua,,
31122,0.448445,0,1963,0.448445,4,SAO PAULO,SAO,,R,,,NOSSA SENHORA APARECIDA,R NOSSA SENHORA APARECIDA,R,,,Nossa Senhora Aparecida,R Nossa Senhora Aparecida,RUA,Rua,,
31153,6.528165,0,3177,6.528166,4,SAO PAULO,SAO,,R,PRF,,HERMOGENES DE FREITAS LEITAO FILHO,R PRF HERMOGENES DE FREITAS LEITAO FILHO,R,Prf,,Hermógenes de Freitas Leitão Filho,R Prf Hermógenes de Freitas Leitão Filho,RUA,Rua,PROFESSOR,Professor
31429,0.303044,0,38,0.303044,3,SAO PAULO,SAO,,AV,,,SADAMU INOUE,AV SADAMU INOUE,Av,,,Sadamu Inoue,Av Sadamu Inoue,AVENIDA,Avenida,,
31448,0.821346,0,1967,0.821346,3,SAO PAULO,SAO,,AV,SEN,,TEOTONIO VILELA,AV SEN TEOTONIO VILELA,Av,Sen,,Teotônio Vilela,Av Sen Teotônio Vilela,AVENIDA,Avenida,SENADOR,Senador
31487,1.854245,0,3165,1.854245,2,SAO PAULO,SAO,,AV,SEN,,TEOTONIO VILELA,AV SEN TEOTONIO VILELA,Av,Sen,,Teotônio Vilela,Av Sen Teotônio Vilela,AVENIDA,Avenida,SENADOR,Senador
31555,1.885994,0,1966,1.885995,4,SAO PAULO,SAO,,AV,,,PAULO GUILGUER REIMBERG,AV PAULO GUILGUER REIMBERG,Av,,,Paulo Guilguer Reimberg,Av Paulo Guilguer Reimberg,AVENIDA,Avenida,,
31615,1.975279,0,1968,1.975279,4,SAO PAULO,SAO,,AV,,,PAULO GUILGUER REIMBERG,AV PAULO GUILGUER REIMBERG,Av,,,Paulo Guilguer Reimberg,Av Paulo Guilguer Reimberg,AVENIDA,Avenida,,
31681,18.48442,0,4301,18.484423,1,SAO PAULO,SAO,SP 021,RA,,,MARIO COVAS,SP 021  MARIO COVAS,Ra,,,Mário Covas,SP 021  Mário Covas,RODOANEL,Rodoanel,,
31970,1.162889,0,1969,1.162889,4,SAO PAULO,SAO,,AV,,,ANTONIO CARLOS BENJAMIM DOS SANTOS,AV ANTONIO CARLOS BENJAMIM DOS SANTOS,Av,,,Antônio Carlos Benjamim dos Santos,Av Antônio Carlos Benjamim dos Santos,AVENIDA,Avenida,,
31999,1.084076,0,3144,1.084076,4,SAO PAULO,SAO,,R,,,ACACIO FONTOURA,R ACACIO FONTOURA,R,,,Acácio Fontoura,R Acácio Fontoura,RUA,Rua,,
32043,0.103295,0,3380,0.103295,4,SAO PAULO,SAO,,R,,,FREDERICO RENE DE JAEGHER,R FREDERICO RENE DE JAEGHER,R,,,Frederico René de Jaegher,R Frederico René de Jaegher,RUA,Rua,,
32063,0.656035,0,3382,0.656035,4,SAO PAULO,SAO,,R,,,JOSE SOLANA,R JOSE SOLANA,R,,,José Solana,R José Solana,RUA,Rua,,
32079,0.558428,0,3166,0.558428,4,SAO PAULO,SAO,,R,,DOS,MENDES,R DOS MENDES,R,,dos,Mendes,R dos Mendes,RUA,Rua,,
32119,0.37563,0,3163,0.37563,4,SAO PAULO,SAO,,R,,,SINFONIA ITALIANA,R SINFONIA ITALIANA,R,,,Sinfonia Italiana,R Sinfonia Italiana,RUA,Rua,,
32132,0.847555,0,3145,0.847555,2,SAO PAULO,SAO,,AV,SEN,,TEOTONIO VILELA,AV SEN TEOTONIO VILELA,Av,Sen,,Teotônio Vilela,Av Sen Teotônio Vilela,AVENIDA,Avenida,SENADOR,Senador
32170,0.296604,0,3146,0.296604,4,SAO PAULO,SAO,,R,,,RUBEM SOUTO DE ARAUJO,R RUBEM SOUTO DE ARAUJO,R,,,Rubem Souto de Araújo,R Rubem Souto de Araújo,RUA,Rua,,
32195,0.160756,0,3155,0.160756,4,SAO PAULO,SAO,,AV,,,CARLOS OBERHUBER,AV CARLOS OBERHUBER,Av,,,Carlos Oberhuber,Av Carlos Oberhuber,AVENIDA,Avenida,,
32207,0.26917,0,3147,0.26917,4,SAO PAULO,SAO,,R,,,RUBEM SOUTO DE ARAUJO,R RUBEM SOUTO DE ARAUJO,R,,,Rubem Souto de Araújo,R Rubem Souto de Araújo,RUA,Rua,,
32223,0.197556,0,3148,0.197556,4,SAO PAULO,SAO,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
32244,0.115776,0,3152,0.115776,4,SAO PAULO,SAO,,AC,,,SEM NOME,AC SEM NOME,Ac,,,Sem Nome,Ac Sem Nome,ACESSO,Acesso,Acesso,
32261,0.39778,0,3153,0.39778,4,SAO PAULO,SAO,,R,,,SAO ROQUE DO PARAGUACU,R SAO ROQUE DO PARAGUACU,R,,,São Roque do Paraguaçu,R São Roque do Paraguaçu,RUA,Rua,,
32290,1.285633,0,3162,1.285633,4,SAO PAULO,SAO,,R,,,JOAO AMOS COMENIUS,R JOAO AMOS COMENIUS,R,,,João Amós Comenius,R João Amós Comenius,RUA,Rua,,
32363,1.633592,0,3157,1.633592,4,SAO PAULO,SAO,,AV,,,ANTONIO CARLOS BENJAMIM DOS SANTOS,AV ANTONIO CARLOS BENJAMIM DOS SANTOS,Av,,,Antônio Carlos Benjamim dos Santos,Av Antônio Carlos Benjamim dos Santos,AVENIDA,Avenida,,
32453,0.447778,0,3383,0.447778,4,SAO PAULO,SAO,,R,,,GONCALO SOARES DE FARIA,R GONCALO SOARES DE FARIA,R,,,Gonçalo Soares de Faria,R Gonçalo Soares de Faria,RUA,Rua,,
32467,0.902407,0,3154,0.902407,4,SAO PAULO,SAO,,R,,,RUBEM SOUTO DE ARAUJO,R RUBEM SOUTO DE ARAUJO,R,,,Rubem Souto de Araújo,R Rubem Souto de Araújo,RUA,Rua,,
32519,1.907542,0,39,1.907542,2,SAO PAULO,SAO,,AV,SEN,,TEOTONIO VILELA,AV SEN TEOTONIO VILELA,Av,Sen,,Teotônio Vilela,Av Sen Teotônio Vilela,AVENIDA,Avenida,SENADOR,Senador
32601,1.14217,0,3150,1.14217,4,SAO PAULO,SAO,,R,,,GIOVANNI BONONCINI,R GIOVANNI BONONCINI,R,,,Giovanni Bononcini,R Giovanni Bononcini,RUA,Rua,,
32624,0.471193,0,41,0.471193,2,SAO PAULO,SAO,,AV,DNA,,BELMIRA MARIN,AV DNA BELMIRA MARIN,Av,Dna,,Belmira Marin,Av Dna Belmira Marin,AVENIDA,Avenida,DONA,Dona
32660,0.253635,0,3149,0.253635,2,SAO PAULO,SAO,,AV,DNA,,BELMIRA MARIN,AV DNA BELMIRA MARIN,Av,Dna,,Belmira Marin,Av Dna Belmira Marin,AVENIDA,Avenida,DONA,Dona
32666,1.417442,0,3126,1.417442,2,SAO PAULO,SAO,,AV,SEN,,TEOTONIO VILELA,AV SEN TEOTONIO VILELA,Av,Sen,,Teotônio Vilela,Av Sen Teotônio Vilela,AVENIDA,Avenida,SENADOR,Senador
32740,0.985439,0,3178,0.985439,4,SAO PAULO,SAO,,AV,,,PAULO GUILGUER REIMBERG,AV PAULO GUILGUER REIMBERG,Av,,,Paulo Guilguer Reimberg,Av Paulo Guilguer Reimberg,AVENIDA,Avenida,,
159432,0.263952,0,1855,0.263952,4,SAO PAULO,SAO,,R,,,FLORENCIO DE ABREU,R FLORENCIO DE ABREU,R,,,Florêncio de Abreu,R Florêncio de Abreu,RUA,Rua,,
159442,0.116638,0,1851,0.116638,4,SAO PAULO,SAO,,R,,,VINTE E CINCO DE MARCO,R VINTE E CINCO DE MARCO,R,,,Vinte e Cinco de Março,R Vinte e Cinco de Março,RUA,Rua,,
159448,0.13828,0,1850,0.13828,4,SAO PAULO,SAO,,R,,,CARLOS DE SOUSA NAZARE,R CARLOS DE SOUSA NAZARE,R,,,Carlos de Sousa Nazaré,R Carlos de Sousa Nazaré,RUA,Rua,,
159454,0.447397,0,1202,0.447397,4,SAO PAULO,SAO,,R,,DA,CANTAREIRA,R DA CANTAREIRA,R,,da,Cantareira,R da Cantareira,RUA,Rua,,
159460,0.288911,0,175,0.288911,3,SAO PAULO,SAO,,AV,SEN,,QUEIROS,AV SENADOR QUEIROS,Av,Sen,,Queirós,Av Senador Queirós,AVENIDA,Avenida,SENADOR,Senador
159476,0.164643,0,741,0.164643,3,SAO PAULO,SAO,,AV,,,MERCURIO,AV MERCURIO,Av,,,Mercúrio,Av Mercúrio,AVENIDA,Avenida,,
159482,0.082697,0,1277,0.082697,3,SAO PAULO,SAO,,AV,SEN,,QUEIROS,AV SENADOR QUEIROS,Av,Sen,,Queirós,Av Senador Queirós,AVENIDA,Avenida,SENADOR,Senador
159494,0.162469,0,1854,0.162469,4,SAO PAULO,SAO,,R,,,FLORENCIO DE ABREU,R FLORENCIO DE ABREU,R,,,Florêncio de Abreu,R Florêncio de Abreu,RUA,Rua,,
159500,0.438276,0,1288,0.438276,4,SAO PAULO,SAO,,R,,,PAULA SOUSA,R PAULA SOUSA,R,,,Paula Sousa,R Paula Sousa,RUA,Rua,,
159513,0.18243,0,1286,0.18243,4,SAO PAULO,SAO,,R,,DA,CANTAREIRA,R DA CANTAREIRA,R,,da,Cantareira,R da Cantareira,RUA,Rua,,
159520,0.277808,0,1878,0.277808,4,SAO PAULO,SAO,,R,,,PRATES,R PRATES,R,,,Prates,R Prates,RUA,Rua,,
159535,0.141827,0,177,0.141827,2,SAO PAULO,SAO,,AV,,,TIRADENTES,AV TIRADENTES,Av,,,Tiradentes,Av Tiradentes,AVENIDA,Avenida,,
159547,0.413642,0,1190,0.413642,4,SAO PAULO,SAO,,R,,,RIBEIRO DE LIMA,R RIBEIRO DE LIMA,R,,,Ribeiro de Lima,R Ribeiro de Lima,RUA,Rua,,
159569,0.428753,0,1192,0.428753,4,SAO PAULO,SAO,,R,,,PRATES,R PRATES,R,,,Prates,R Prates,RUA,Rua,,
159575,0.232993,0,1256,0.232993,2,SAO PAULO,SAO,,AV,,,TIRADENTES,AV TIRADENTES,Av,,,Tiradentes,Av Tiradentes,AVENIDA,Avenida,,
159585,0.602345,0,1259,0.602345,4,SAO PAULO,SAO,,R,,,SAO CAETANO,R SAO CAETANO,R,,,São Caetano,R São Caetano,RUA,Rua,,
159591,0.790235,0,744,0.790235,3,SAO PAULO,SAO,,R,,,JOAO TEODORO,R JOAO TEODORO,R,,,João Teodoro,R João Teodoro,RUA,Rua,,
159608,0.395324,0,178,0.395324,2,SAO PAULO,SAO,,AV,,,TIRADENTES,AV TIRADENTES,Av,,,Tiradentes,Av Tiradentes,AVENIDA,Avenida,,
159614,1.419011,0,179,1.419011,3,SAO PAULO,SAO,,R,,,VERGUEIRO,R VERGUEIRO,R,,,Vergueiro,R Vergueiro,RUA,Rua,,
159694,0.499333,0,3643,0.499333,4,SAO PAULO,SAO,,R,,,DIONISIO DA COSTA,R DIONISIO DA COSTA,R,,,Dionísio da Costa,R Dionísio da Costa,RUA,Rua,,
159725,0.852925,0,4085,0.852925,3,SAO PAULO,SAO,,AV,,,LINS DE VASCONCELOS,AV LINS DE VASCONCELOS,Av,,,Lins de Vasconcelos,Av Lins de Vasconcelos,AVENIDA,Avenida,,
159773,0.455938,0,3642,0.455938,4,SAO PAULO,SAO,,R,,,RODRIGO VIEIRA,R RODRIGO VIEIRA,R,,,Rodrigo Vieira,R Rodrigo Vieira,RUA,Rua,,
159792,0.132236,0,3649,0.132236,4,SAO PAULO,SAO,,R,,,XIMBO,R XIMBO,R,,,Ximbó,R Ximbó,RUA,Rua,,
159806,0.408232,0,4086,0.408232,4,SAO PAULO,SAO,,AV,,,LACERDA FRANCO,AV LACERDA FRANCO,Av,,,Lacerda Franco,Av Lacerda Franco,AVENIDA,Avenida,,
159813,0.492504,0,1772,0.492504,3,SAO PAULO,SAO,,AV,,,LINS DE VASCONCELOS,AV LINS DE VASCONCELOS,Av,,,Lins de Vasconcelos,Av Lins de Vasconcelos,AVENIDA,Avenida,,
159839,0.249827,0,4087,0.249827,4,SAO PAULO,SAO,,R,CEL,,DIOGO,R CORONEL DIOGO,R,Cel,,Diogo,R Coronel Diogo,RUA,Rua,CORONEL,Coronel
159845,0.154869,0,1774,0.154869,4,SAO PAULO,SAO,,R,CEL,,DIOGO,R CORONEL DIOGO,R,Cel,,Diogo,R Coronel Diogo,RUA,Rua,CORONEL,Coronel
159851,1.130358,0,1771,1.130358,2,SAO PAULO,SAO,,AV,,,RICARDO JAFET,AV RICARDO JAFET,Av,,,Ricardo Jafet,Av Ricardo Jafet,AVENIDA,Avenida,,
159893,1.13158,0,1773,1.13158,4,SAO PAULO,SAO,,R,CEL,,DIOGO,R CORONEL DIOGO,R,Cel,,Diogo,R Coronel Diogo,RUA,Rua,CORONEL,Coronel
